average_spending,frequency_of_visits,promotion_responsiveness,customer_age,loyalty_score,preferred_category,last_purchase_interval,average_basket_size,store_affinity,online_vs_instore_ratio,label
-0.22194810453979916,-1.120636800091878,2.196646054978954,0.5532934487786957,0.7674793445541306,-1.2261793578126834,1.8879756855372913,0.6817434088151417,-1.1400445167566635,0.9625028858001017,2
1.8583828414288301,-3.6808798343757014,0.22749587573205374,-3.818367715860128,0.635967750711738,1.6095206657759729,-0.1531350385730875,-0.47417817510396487,1.3411388817916592,-0.7717719573928751,2
0.5588902326122633,-1.725818001904293,0.5859042011646491,-1.7180407160968996,-0.736770135947622,-1.4068150094975382,0.7687214378172891,-0.3220281544920584,-0.3192428519198278,1.3254321090950785,2
0.4284170082430429,-1.8013962741235534,2.01527511046064,-1.5598373784193567,1.2906444609225471,-1.889649292096153,1.1954514980976871,0.3631156277445234,-0.6949155920698002,0.3111099911431952,2
-0.13116121156212374,-2.0790084507650315,1.4837439102037069,1.6368575206435114,-0.7348108975341908,-0.6401544568346118,2.6664217505249757,-1.0857477107815494,-0.8928509914491385,0.029796165121424436,2
0.0567644415771119,0.30054505550456656,-0.5663945912147232,-1.1120850691402708,0.8316167861804036,1.8205439079418155,-0.3828429308029676,-0.22153659758373817,-0.23203131213270456,-1.176962112769968,2
-0.20717431602229264,-1.0009945098597388,-0.5781134587156433,1.448961203141625,-0.258008536197609,-1.770481137776078,1.5957455865721752,-1.176644943900053,-0.5223978634143829,0.9280906109910811,2
0.4457298658645938,-2.3560679087553322,-0.8903178480198718,-1.466697256304282,-0.06407776414871663,-1.8437935834807457,1.80602298975629,0.30170000890173554,-0.9563798150159099,0.1755362295785979,2
-0.06057634635748106,-0.6076901270632791,0.6087355891244169,-0.7884209357478233,-0.5571305725722312,-2.2494324542007638,0.9923197301356375,0.7396754681178337,-1.0267756621887218,2.571995317494969,2
-0.5015093466313139,-0.22830519074999622,1.639256516741752,0.28118552349029036,-1.9227717720623363,1.7230747176462498,1.6045980615386428,-0.5552861026010363,-1.5822784654356723,0.427962626552635,2
-0.11082411320677911,-0.5476246727072157,0.9826831427699412,-0.7874055569647245,-1.4000707231830092,1.229990368438683,1.0563464679221426,0.5433908278718096,-1.1452913719518543,0.003147726906326633,2
-0.30544183420208093,0.6944342356076242,-1.2883076174635377,1.230443223434481,0.2927154821418534,-1.276304416538336,-0.15525304108647858,0.8890371222798921,0.16977059789633464,0.5737444210044131,1
-0.17449197794409294,-0.7326735670360457,-0.06644897530945597,-0.528192683486574,-0.35807944617931886,1.1818900425588936,1.4213390627811844,0.38142561753434195,-1.326812052411694,0.9972655676588726,2
-0.9604425224121783,0.5904615537075539,0.9331280723410693,0.5084276439028272,-0.22272070077660705,0.33260751032419755,1.8373720396350082,-0.3150867311941086,-2.3661534970662386,-0.5717460419560614,2
0.012456058351111571,-1.3529294186568572,0.32475823953354177,0.6668010019609167,0.5805676870356148,-0.35208774745388094,1.5172886148468683,-0.8407718898986251,-0.4905295774626286,0.22063080430716323,2
-0.3124009239701432,-0.4932040613563292,-0.8438538774248993,-0.1987872489076179,-1.743672602396536,0.813280406064593,1.467779423889336,0.13965167421589658,-1.4233651968022045,0.06502463118878012,2
0.06131228239788637,-0.9336547203139277,-2.1943824698200243,-1.1840347092671117,1.5994709401137894,-0.6516751221564157,1.101691407491505,-1.2756826599957316,-1.0744969366068573,-0.12854629325195685,2
-0.8459313955468344,0.20123636984480986,0.10248464215820753,0.44651111466251714,-0.48282759080691834,-0.844324037183071,2.0029130990975426,-1.132784951267745,-2.295896749528524,0.35037021638633825,2
0.2013819812909294,-2.1926033895604897,0.13395838058023532,0.4326819043381305,-0.09511164770076601,1.221294945685148,2.044455629820217,1.5486392950240366,-0.5778655177920355,0.3202165779488289,2
-0.3814719629498703,-1.429406873522537,-0.526555133136702,-0.09753022305782255,-1.3223474346832955,-0.8059917310594155,2.7722346332650516,1.0306598082415594,-2.2061313057789462,1.0947985022273252,2
-0.08876895911294136,-1.377943192999772,0.6802302084176292,-0.6138125372685794,-1.936752702502465,0.551885971822154,1.9767278409327596,-1.3569355696995753,-1.5301420033844184,0.223153054747697,2
-0.49811137221870244,-1.1695198917497884,0.5571376184034819,0.6939910708313692,0.7492825568794513,-0.8679224627511536,2.680620861350236,1.992036635959309,-1.968227416855263,1.8338965460243755,2
1.122588320788908,-2.0522141655560784,-2.0503574572842003,-2.724620393061173,0.7391804947015679,-1.9493717553224232,-0.24872442466678707,-1.2640061679473638,0.6940568757315173,0.4861847915619389,2
-0.2268311690419151,-1.2653542601598504,0.396366956467351,2.4898276989219017,0.1697477679706617,0.8179815444538614,1.8426656811265123,-0.8228559015184324,-0.18819054965764204,-1.039220163990766,2
0.4505080540318881,-0.31815687513222213,-0.20035257779416388,-1.6968939265716525,0.23184209213484805,1.356583385827982,-0.6366325245667065,0.24312345851289308,0.28194916188504004,-0.29424250563645765,2
-0.11295413868162715,-2.1384756748088245,1.2744402278489033,1.6142247165306425,-0.09534109119668262,-1.236478286592349,2.691364921797118,0.9481429504720496,-0.8870989031493319,-0.3059544315315921,2
-0.6292456527323125,-0.08728110689302049,-1.1554517938176596,0.7109584190140943,0.725081044447508,0.8102600443753338,1.7300162681938263,-1.0175847772133757,-1.6567670109829815,0.8601826383951566,2
-0.6701446193748883,-0.21753420054733963,0.0348075404998322,0.10874802539720929,-0.8021994080351792,1.8686032191630024,2.070730209887978,0.3019609001717647,-2.202927797962805,-0.547407522766873,2
-0.49907165117999874,-0.03072368953332094,-2.703348047107357,1.2545161848060382,0.33935581275622034,0.14432647172603683,1.2425692892246045,-0.7037103993314333,-0.9093798886922699,1.6923465724632047,2
-1.0707685154566882,0.02309994432891238,-0.5613379964422059,0.9716344467188327,-0.32948930021798606,-1.7019022300183355,2.765636364973828,-1.0538354953643456,-2.8363725271908247,0.4278143951529032,2
-1.060968945793955,1.4265986812202982,0.4240668615184512,0.7720080779004803,0.03944704824073949,1.3522026788671444,1.0706464379145428,0.3076126681891964,-1.9855234015100534,-0.524567013767051,2
-0.019669857146473204,-1.1440115323614932,-0.8508840890388987,1.485045309463555,2.441221722471914,1.871074482308114,1.2542035976169894,-0.6362237126519298,-0.0045317044161444775,-0.5650604735511925,2
0.6100138713587809,0.3106767287624703,-0.19044618592921678,-2.089366440864562,-0.5740825770872696,1.022841471550764,-1.7812103998118882,-0.14487856194788684,0.9871849626292202,0.043040870850387644,1
-0.06863037247769939,-0.99850639715558,-0.726774137833843,1.137059986768871,-0.8776173568629051,-0.04779925038478981,1.2537125215254312,-0.29969605666431426,-0.25399227374422984,1.5758758095019694,2
-0.8804753264071726,0.9281597583772802,-0.37231905293792283,0.5935196648129072,0.4373131870389607,-1.8831502080585838,1.2025656763819754,-1.8800100339077637,-1.84299494219246,0.7127120288613313,1
0.48515690549618723,-1.1267738993139877,-0.016610342325908987,-1.7128549283135954,-0.10581875749769788,-2.837506441397379,0.2461650964588524,-0.30964971398806124,-0.15277899265186157,1.146027575013415,2
-0.9889738531259796,1.524429596600144,-0.4482246163001494,0.4864980546736781,-0.6922503292658964,1.2528426344274837,0.7913550309912902,-0.5859276733177553,-1.8498738656724645,0.32910677871012955,2
-0.3756812309961285,0.8554917493825793,1.631856899089109,-0.663648658363934,-0.7330329955239894,0.20232879642280202,0.06943437501359861,-1.2693304965466992,-0.9854510599082793,1.7025146581296056,0
-0.16297198470192242,1.3433652579856132,-1.0258681059694763,-0.8665898127318178,0.06233134961912296,-0.5059661989878553,-1.0725935582114607,0.8272361076574231,-0.10132034306219229,1.1598399663883443,2
-0.33712444775536715,1.0769256831731675,0.2773584619646759,-0.519830836316689,-0.022278979183713316,2.042076040143744,-0.3196883852337246,-1.9689231424160831,-0.6379615938223449,0.10343812930810638,2
-0.36397628574552526,-1.030973296368418,-0.6684549108531777,0.24319206338444033,-0.9980946277690352,-1.464974746104889,2.2032261552048493,-1.332448347894566,-1.6999085463196217,1.1711676327061467,2
-0.6802945254488302,0.8495085202016793,1.23000057271915,0.8127960431619934,-0.9647054257507148,-1.0263692076658921,0.7269044943070229,0.7060789138151315,-1.1418584025508185,-0.24268127681203333,1
0.5732781721838373,-2.69000222664371,-1.8070413949318163,-1.9057374062825339,-0.27484530066979224,-0.9049478329380662,1.9148482528449455,0.8949105560268252,-1.0153271931240953,-1.6320148850264173,2
-0.24311157447695617,-1.4853956379984916,-1.1145323150080617,1.3026706804409243,-1.7392051521728,1.555198534147342,2.2951397282905424,0.5637878750069146,-1.0371124769296811,-0.5913947298380474,2
-0.0466902512696885,-2.0038104801403955,-0.31207193205273287,1.365542356009418,-0.33781509419140304,-0.5587958188849573,2.378802830312486,-0.22549342333463607,-0.7249565568352175,0.29551169159033874,2
-0.5111725656369174,0.18899917685275913,-1.060605066396601,0.7366686809350907,-0.7170161491279362,0.05225849049748321,1.0728418237792856,-0.09139955750911445,-1.0864155495719383,-0.08087849786546131,1
-0.42128291817800967,-1.4127231552774473,-1.3129685299472729,1.5949127070603655,0.39397522586440237,1.4950303097358375,2.6566187456126222,-1.0800026083821321,-1.3918123317928053,0.16279661809991253,2
-0.4339276239493192,0.9774123500579169,-0.6176416769336966,0.9242197748813682,-1.5350402475323597,2.2816518365388427,-0.11038334871002069,-0.40968659262949736,-0.21713034189480995,0.7123221595801621,1
-0.5313001194486651,-0.11160283081906386,-0.9243573336303755,1.7982122920888053,-0.4509940170293094,0.4612720843178312,1.3622545785450149,0.03971382171963468,-0.7663461331867043,-1.4228769078115544,2
0.8427000392207451,-0.7036715158741877,1.1969109487613523,-1.0302362189625391,-0.5968947847319713,-1.1148221873524142,-1.318019422189029,0.033719054901053244,1.6324889515960503,0.26859358104429787,1
-0.8952040175686893,1.0015194491887909,2.271449745422796,0.9397398090517721,-0.40439742318396127,1.4891131083282896,1.1124680254303412,-1.385987942398998,-1.6509055642118795,0.5055892418358746,1
-0.6462422478029304,1.0969014044881797,0.4581681147886987,1.8415065472476666,-0.9797212247168068,-2.128734094414812,0.21221482412446255,-0.16563141031763223,-0.305624655708294,0.0785770297191498,1
-0.09862165929343235,-1.1100743458855487,0.1918895450216474,0.8673962677452915,-0.1605596095017974,-0.7959703738504983,1.502220988379021,-0.8335982829664064,-0.5707324375594958,-0.6798885397361863,2
-0.1928177808335067,0.21022557942347042,-1.551512249058929,-0.5706930419129337,0.6620518347584732,-1.3331283547778066,0.3392891264831396,0.2887280030098363,-0.7836475548760997,-1.1571166187132709,2
-0.4052622381285178,-0.03897647901218315,-2.380739105523497,0.8599173939401209,-1.829681815208083,0.1293680067038185,1.045033929781484,0.03757485933586561,-0.8349091181620988,-0.31469082878809246,2
-0.46654145395122754,-0.5165587657470746,0.7320809514330224,2.200868419347844,-0.30906623673826017,0.8728170831783344,1.6260782644986909,0.29137898481594593,-0.6087486587608539,0.0321850870368397,2
1.0647160209751634,-1.0597427877196695,-0.8561698406617501,-2.6571651894921984,0.03556607403299353,1.665351917623531,-1.2962939182410513,-0.15774698323148525,1.2053937307704423,-0.6416668201303823,2
-0.26625846271016346,-0.7873453025077424,0.1829944496452604,2.909133994197631,-0.8342713430679655,0.07843924608367009,1.3229656477981453,-0.6566240707997048,0.23391821946021052,0.8739897510068825,2
